	plus_min	del_min	plus_del
YOR026W	-0.0628152766843471	-0.18479714880698	-0.08346559072334
YKL058W	0.0184182134168471	0.142894216350903	-0.224280449945425
YGL081W	0.0150240190214818	0.127727203428277	-0.124913844615269
YDR258C	0.484951297913592	0.117077940867343	0.0837522701537586
YAL034C-B	0.0376845409024352	-0.114648807464466	0.146685984388861
YKL102C	-0.0601835697876475	0.105647083238246	-0.113838746848593
YPR188C	0.0388446624122314	0.175789065729091	0.0836955852405253
YNL216W	-0.0570414438591363	-0.0999646129382887	-0.0686818102501912
YJR010C-A	0.0412482280562239	0.0920050219421018	0.0579899099425782
YPL161C	-0.0136149225344799	0.0980457022639149	-0.105697002397957
YLR223C	-0.108425589274634	0.102184686260147	0.107823765203787
YAL049C	0.131361327865584	0.124833347465087	0.14685302491475
YOL142W	-0.00309028045560499	0.0907442040988776	0.0541909928619396
YCL023C	0.0933675580191393	-0.184975238867356	-0.0891125986140528
YMR022W	0.164202380525181	0.0899939416765719	0.111364538027827
YKL032C	-0.143763120997523	0.129821429528984	0.0677310680173684
YLR206W	0.0520878596750868	0.102665825500499	0.0713246306224251
YER078C	-0.0437756262827707	0.160692286812313	-0.287757394043973
YLR067C	-0.00309335843932193	0.0863893778657387	0.0737593202381505
YOR132W	0.0454925913537358	-0.083651581230658	0.112687677707996
YLR408C	0.0989462995714757	-0.0607272279432033	-0.130041285653451
YNL067W-A	-0.0112178215583203	-0.0919040735415362	-0.119007989140432
YDR363W	0.0274885563458725	-0.0840989847107863	0.0798276976134382
YOL002C	-0.0899318126572029	0.150589680299275	0.144110187750936
YHR156C	0.0593711975741368	-0.0665948978662595	0.114623528000923
Q0115	-0.0232240439318795	-0.113586961144155	-0.125315142332975
YKL171W	-0.0169607214126807	-0.0415655564405823	0.129962976146498
YPL013C	0.061219779759291	0.0833862940234058	0.109655885349089
YLR392C	0.121961436061544	0.0837257585684275	0.0739560474682923
YOL032W	0.254091946380287	0.127505664589995	-0.0801052093836296
YJR034W	0.0451502939546205	0.0616233976547996	-0.0833666437336419
YPL016W	-0.0280519316370482	-0.0941029377295233	0.139559070774623
YOR092W	0.0044829866778906	0.12182404522041	-0.102797855669238
YPR046W	0.0249834911681874	-0.100424989022052	0.177202142027278
YGL205W	0.292433713938017	-0.0503920534826299	0.0953100498915102
YAR007C	0.0322190813829714	-0.0992192505790459	-0.115823325518918
YGR225W	0.209924005923622	-0.0502762058330176	0.096712817469359
YPR078C	-0.0484966486170468	-0.107056044052068	0.0913577115224631
YHR168W	-0.0718125357631823	0.125850059721588	0.0587969993364652
YPR134W	0.0342278055235021	-0.0754637374476217	0.178670800897716
YHR095W	0.106278410780896	0.107721242628897	0.115257754619498
YHR043C	0.204402914469517	-0.0506550210993368	-0.232257843541633
YFL034C-B	-0.00804569193214777	0.0640236228346556	0.133798710269184
YHR206W	-0.195807848646111	-0.0765698339273451	0.109375853562001
YNL091W	0.112082250765816	0.125818916374791	-0.14063891840526
YER156C	-0.0518031247583733	-0.113857083551588	-0.10241508277974
YNL013C	0.0169381250629561	0.127532943271503	-0.0952408386091302
YPL148C	0.075819967606912	0.13905731506555	-0.110770942089286
YOL036W	-0.0224578649846564	0.0683136573393137	-0.09325100434716
YDR402C	0.133253289887562	-0.110897709466413	0.0743772642443626
YPL070W	-0.0137121776306977	-0.166695016236225	0.0624608133725035
YDR025W	-0.0549295296908005	0.0678743757385711	-0.0690085500589338
YNL039W	0.0196026222722996	-0.0726481997932486	0.178763024984433
YLR240W	0.093401558352586	0.0805384389149089	-0.149056125422397
YPL151C	0.0230615408850542	-0.101057141786964	-0.0755315276002459
YPR031W	-0.042338355487878	-0.0948623951443863	-0.139707690675947
YEL023C	0.0502329908958883	-0.072855761263765	-0.18147370334474
YOR104W	0.111346612191527	-0.0407140662080722	-0.078221248340039
YGL057C	-0.0496744683168607	-0.0585390568896011	0.0970574197830237
YAL029C	0.0714153628975936	0.0965476165354086	-0.121719410027126
YDR145W	0.0726016864535319	0.110747484532514	-0.0958480216661721
YJR110W	0.0345843678996643	0.108173944864092	0.0832186527214349
YPR050C	0.021682312372656	-0.159581460685002	0.144442523272904
YGR169C	-0.0267916318905422	-0.118427863671893	-0.0524949420137752
YLR442C	0.0470072053668676	-0.145860524772658	0.212513305454882
YHR059W	0.0673252960077672	-0.0422179242652423	0.0873602232051019
YPL084W	0.0221052798951875	0.0565313730960705	-0.161164734656332
YJL191W	-0.221682122899126	0.0511315229736065	0.072848788084628
YDR306C	0.0982058678018474	-0.105798332647124	-0.0686070809422801
YDR082W	0.0313886572526349	0.086362760855064	-0.146991415502523
YLR078C	-0.00190073958181627	0.0783612482286596	-0.118945783236831
YGL207W	0.00972954454584597	-0.0462788837469288	0.153971651010425
YGR013W	0.055900344740874	-0.113949956932915	-0.14287619742785
YPL188W	-0.000482590781836406	-0.0893594071020496	0.131856959210309
YNL172W	-0.0012071628018905	0.10429375084668	-0.0781238984077076
YBR209W	-0.0167120378043516	0.0982147002728793	0.052947272226205
YFR034C	-0.0423912377547712	0.0905348636914673	0.0607856695370013
YOR244W	0.0215741924171255	0.108056137916618	-0.174748718044428
YER041W	0.0242286952684303	-0.0766015416293506	-0.160174007195716
YGL093W	0.103950528857814	0.0547584176434093	-0.0987805426955179
YGL126W	0.00574906334112806	-0.0884014046584953	0.0870745094718047
YHR040W	-0.036011539920912	0.0899654405754016	0.0836341881242216
YEL008W	0.0309151359200679	-0.12717940827147	0.071028587243458
YLL050C	0.128503223754798	0.227298568335986	-0.0696132645145931
YLR054C	0.152461236468903	0.109299839459581	-0.0460329869884374
YNL109W	-0.0147381057037222	0.0710478254094613	-0.111501118126634
YER009W	0.0609711043112392	0.0780502208256266	0.0492470019375129
YDL125C	0.0875157939731213	0.0847504209256158	0.138307306142761
YNR041C	-0.0291388292365797	0.148351071280349	-0.108315691812397
YER119C	0.132053367208723	0.100854248490756	0.104131704161254
YDL207W	-0.0869439242907709	0.176628543922504	-0.0708266672300262
YGR181W	0.113041631103971	0.0878291747203592	-0.0844148892737436
YGR125W	0.0135353501502033	0.0680932548726828	-0.0909394261715057
YOR333C	0.107898541705304	-0.061966161014578	0.0675128685589348
YDL068W	0.0311464001378934	-0.12182211960703	0.0917035748165013
YHL019C	-0.034115506933693	-0.16485618460897	-0.0549715658944145
YDR079W	0.0280971594951746	0.0512323019750065	0.0576442293398722
YFL054C	0.210020700005694	0.0581274422178461	-0.106440790475333
YOR357C	0.0912143903411764	-0.0420871552441259	-0.0595278771081239
YDR090C	-0.0225496779002736	-0.0654806002685944	0.0753421670111931
YMR320W	0.0482709320566609	0.0832079272726138	0.221913833303301
YOL133W	0.0637396305806688	-0.161026427681916	-0.116121204532714
YJL002C	0.0495664452832811	0.0636285402140699	-0.0787786815828532
YDL069C	0.0769472015719199	-0.057855135928661	-0.0892559259371093
YPL089C	0.0352285066409735	-0.046880443268902	0.112798135543419
YPL248C	0.0493861805498533	0.105977468078545	0.101179647318894
YJL049W	0.0469441325553607	-0.0744360299184823	-0.0534051726658839
YMR075C-A	-0.0529883439418759	0.0958212239382537	-0.0780908469938866
YGL197W	-0.112727441478329	0.0377093159859394	0.0895945075048439
YER027C	-0.0232726820710691	0.065328720226324	-0.102708609118173
YLL007C	0.0472891467804423	-0.0380287263657395	0.108338560821417
YOR387C	0.0161083182963412	-0.0876023273951397	0.184710441576006
YML004C	0.239003402682666	0.0932484525766613	-0.0423769617879672
YOR152C	0.259215705030581	-0.0953489888470985	0.0697010794593528
YPR168W	0.0566877490226343	-0.0738008188425644	-0.0785663550203591
YGL056C	-0.0312596430412442	-0.126067961873793	0.121500836024989
YDR180W	-0.108660753863193	-0.0837596960276817	-0.0809318815508435
YDR265W	0.0765545187408453	0.104060163997022	-0.0710103596920919
YOL043C	0.0956789726554664	-0.085584053093151	0.122421674127089
YHR165C	-0.101968586199959	0.0549099434863955	-0.170884327273722
YLR253W	-0.0152993519540763	-0.0826997691401953	-0.0654278993795225
YJL105W	0.0798478863595876	-0.0468503125590033	0.122426290010803
YOL012C	-0.0685359397696617	0.0993838126255063	-0.0801654850970606
YER038C	-0.0855747874945929	0.0447195991681662	0.0625823472123223
YJL175W	0.0154675638265974	0.18451860914542	0.0697962022749423
YJR023C	-0.0338989676023261	0.0998677372931793	0.0493347318781054
YKL091C	0.29033994008758	-0.0368863751499981	0.136305906102193
YOL073C	0.0959654425333562	0.0699535950471375	0.0732152602288979
YOR124C	0.120121964239851	0.0523770025253929	-0.113631707810051
YJL132W	0.108545735145746	0.0807128485047336	-0.101309519271708
YER018C	-0.0403358871900102	0.0876502163369784	0.0953409205829992
YJR089W	0.0736502571276916	-0.156175189622343	0.0907291937656021
YMR280C	0.343679951417307	0.100899928404128	0.112965638461481
YFL020C	0.185552192884729	-0.0551796671772331	-0.0787344251357256
YMR216C	-0.0356150079727035	0.102284784398208	-0.099992195856446
YDL192W	0.107450014825103	0.0871245584237086	0.162595885637788
YJR108W	0.0600245649447244	0.103051014440323	0.0857514209513324
YML110C	0.112808882373087	-0.0663517238188688	0.145593583509213
YJL142C	0.228346453403064	-0.0848115217893777	-0.0445270758173849
YPL093W	-0.201129984106716	-0.0998385860555368	0.181097349075904
YLR467W	0.240167492765799	-0.0206835921873091	-0.116602772162069
YDR320C-A	-0.0380433102199493	-0.0819321214689311	0.075867174070835
YDL055C	0.00404670746421169	0.101639904563924	-0.0597015859917512
YNL135C	0.0891366928378824	0.0679724742594776	0.0623581277059478
YOR005C	0.0354930979333229	-0.0765334331099677	0.092333607997529
YMR162C	0.0317048433100238	0.0478027528362972	0.0578932210994287
YGR050C	-0.0518555905340908	0.0608699364880679	0.0559186754439376
YOR171C	-0.0558381284496309	0.0576631548177977	0.0496839634329755
YDR065W	-0.0553434713972848	-0.105585336424312	-0.0692139226895163
YNL269W	0.0900551687746665	0.0410941801869203	0.0810686513339299
YFR040W	0.0507140631944353	0.109917051422213	0.101701573162069
YGL023C	-0.112650337347591	-0.0610253427489502	-0.16770643725077
YCL022C	-0.0282777280142042	-0.0552277203467556	-0.131807187381374
YOR392W	0.0780412464112706	-0.0835614918206947	0.0520107185035049
YOL029C	-0.0194950971427818	0.124231862161334	-0.0820602528165197
YFR014C	0.0860229112269986	0.118717722852606	0.127283762486931
YMR270C	-0.0149924749975706	0.0397912848425244	-0.132778576656462
YGR270W	0.0515016132625036	-0.0320108583987265	0.0864851342711484
YPR115W	0.0719087040430485	0.0645175280316999	0.0997035145889601
YDR443C	0.0298282123494313	-0.072344035045639	-0.0618914303176049
YEL066W	0.123365069466027	0.0457646878584922	0.0482198690278218
YER177W	0.144633174229941	-0.0766018209972489	-0.0577801091423533
YGR022C	0.0364985112828103	0.0421942446247577	0.124216085388859
YPL006W	0.190526812094355	0.153774187021914	-0.20917218285469
YPR185W	0.0146600506285713	-0.0536335997481232	0.0706622971924721
YPR081C	0.124077043044252	0.0669654165041669	0.123088905695281
YLR226W	0.0193014472723591	0.201510305405985	0.0529042001396559
YNL326C	-0.0346726831184716	-0.0635816777726087	0.0848525434306209
YNL319W	-0.00322056011490579	0.071578731436273	0.136554061145786
YOR048C	-0.0319233352823564	0.0937489482237138	-0.0440016942065807
YDR254W	0.0421102400453645	0.126991708001304	-0.0659285559807468
YLL015W	-0.00289305328373694	-0.0525956985297869	0.10889889996933
YLL018C-A	-0.0525195371167769	0.0465844718634548	-0.121516006537514
YER169W	0.0298960372568208	0.15864229869998	-0.06684018063068
YDR051C	0.00724693341669691	0.0762022977606176	0.0885151686189447
YOR223W	0.0688124072612185	-0.052172566558023	0.055312868032522
YJL219W	0.0548234682593328	0.0582571164116404	-0.108539733105188
YPL088W	0.113867950195964	0.101123080122508	-0.0659251706583779
YGR277C	-0.0216787716128248	0.0369339710294603	0.0601934586463148
YOR190W	-0.0113661790562951	-0.0621047224700694	-0.0976595708955809
YDL086W	0.0429362658799495	0.05964047010144	-0.185410469950064
YEL061C	0.0788772533044623	-0.0544773481497034	0.0827380188768392
YBL109W	0.083501986989912	-0.0961530214000305	-0.136196738226982
YDR024W	0.00915312206251837	-0.0739314049133105	-0.0839967896505889
YLR115W	0.0296241051215333	-0.0548035318455373	0.0602223435201719
YLR425W	0.00573405220151855	0.0517232346239773	-0.129947194248005
YKL038W	0.00192299994670705	0.0369190300501793	-0.115791693424684
YNR006W	0.0317677713977613	-0.0416735520183306	0.0601666581363103
YJR086W	0.127795811260767	0.0677138028632612	-0.0665511386403179
YJL126W	0.0796183226361442	0.0412251062696384	-0.0597387138177625
YER092W	0.139592588196372	0.0448545152786623	-0.181786557846836
YMR109W	-0.0402724802352446	-0.0417757947802051	0.111271933983116
YPR065W	0.175753949816754	-0.0283558358389301	-0.216433674220879
YAL007C	-0.0138498993747917	0.09606779328972	0.117465063294907
YGL094C	0.00642078512924942	-0.0679772122176999	-0.0894892674926155
YNL242W	0.110341630273269	0.0660279605057926	0.102897565913873
YDR316W	-0.00145943939228472	0.0614485349092467	0.11801781920098
YNL240C	-0.0879100188586915	-0.0493040310733194	-0.0792022875086436
YLR013W	-0.0466656091217688	-0.0853947915059259	-0.0695179126755566
YDR196C	0.0398271820433986	-0.0367272564464422	0.0627751293090437
YNL026W	-0.0168077088363934	-0.0913267646215037	0.0958387016697072
YPL264C	0.0455014509212705	0.0645239469628572	0.0887000053452117
YKL055C	-0.0304118871488806	0.184780315363133	-0.0452860342410568
YPL102C	-0.0278898820497613	0.0481691206753467	0.0835417287341719
YDR351W	0.0146828897205754	-0.0449529491783817	-0.0483050835529239
YGL068W	-0.0417318865200209	0.050501230698717	0.0944188880903258
YKR106W	0.173829760665258	-0.0940485214468801	-0.0875972744992374
YDL135C	0.0543549042867916	0.0751442107279152	0.0538932844952139
YPL035C	0.0487339366115366	-0.0391842902563685	-0.091482171220722
YML122C	0.0124037090819502	0.0809884513778749	-0.0877142052850335
YDR229W	0.0634009473655316	0.0608141067657257	-0.115940441012388
YOL163W	0.0157607038825213	0.0835244545128886	0.11952945013427
YMR018W	0.0633880001876409	0.0539861487984208	-0.100342279368433
YER024W	0.0625305664259679	-0.0553450652251364	0.0942734439461859
YOR110W	0.00819921159635452	0.0696259712883538	0.0928254155058103
YPL255W	-0.0798865191078662	0.0578371491158205	0.0958425650470763
YOR122C	0.157454954388723	-0.0406508053254505	-0.0633663118760227
YDR506C	0.0556762637526011	-0.109069225515098	-0.0834890443742209
YOL028C	-0.0816517179022827	0.0317770569377435	0.0946771150310112
YLR204W	0.0799658262981008	0.107565041852164	0.0672838502768694
YKL168C	0.115068933253883	0.0529510050055736	-0.0706088155851143
YPL049C	-0.0392114115705746	-0.169150874613829	-0.0796438528629092
YMR136W	0.145077363155496	0.10636429888708	-0.0741906954873367
YBR301W	0.103742387155306	-0.0682108102659157	0.145063094763682
YMR284W	0.0173138697110313	-0.0486534847323119	-0.0698850688233367
YLR171W	-0.056499254240652	0.0535328138155676	-0.118237150815212
YJL146W	0.0358405271848646	0.0712155034537378	-0.0733171956421122
YOR285W	0.328984288670141	0.0674747329064764	-0.0707478703072664
YOL017W	0.0305864814192082	0.0938784777050054	0.0466970629361857
YMR290W-A	0.0457316880357655	0.0524565740725605	0.145343124657714
YNL167C	0.0303193788345929	0.0537005210979977	-0.0355802280162508
YMR313C	-0.00221149037860901	0.122257901851729	-0.0538605018291487
YNR045W	-0.00583616395878826	-0.110772893938655	-0.0711001672790298
YDR475C	0.0945032577674302	-0.0231406489222821	0.0552343091791719
YHR179W	-0.105701911600635	-0.0636602286129175	0.0730607283526997
YPL201C	-0.134681178049131	0.0446372187599894	-0.0709308510264379
YER084W	-0.0503049394327492	-0.0748813459832423	0.0723079710810673
YDR441C	-0.0410577458151507	-0.0834447615929692	0.0471163326891959
YMR203W	-0.0762759481733213	-0.123068632259246	-0.0512016527422578
YCR081W	-0.0233746385057637	-0.0541630766410587	0.128765030695802
YML041C	-0.0460771818740099	-0.0500580734074008	0.0997212518147043
YJR037W	0.0329146553377502	-0.037055963266065	0.0392474477159227
YGL176C	-0.0742715162798646	0.0874651266640275	0.054881418207038
YLR419W	-0.073285541956818	-0.0800298001083866	-0.067913162970405
YJL034W	0.129713322495561	0.0808439601818873	-0.090937560243843
YOR189W	-0.0514324680631715	0.0589710052527558	0.062511906937951
YDR181C	-0.00937763415372272	-0.0507649135721159	0.0618855155541726
YNL097C	-0.0401178128569153	0.0336396336788893	-0.0880150236112182
YLR259C	0.207637974261522	0.0878299303645791	0.100815594588159
YMR009W	0.079829069824871	0.247826853721291	0.0765560112048776
YDR220C	0.0156113794571561	-0.0416041013794416	-0.0704260329367573
YDR029W	0.0202563712095795	0.0353625281138016	-0.0849743692703781
YLR325C	0.0425385319314124	-0.0827954868305286	0.0813465390102924
YNL105W	0.0310607339920809	0.056333411769798	0.13077273347069
YNR010W	0.0637368803218961	0.0799566310317658	-0.120266500350157
YPR034W	-0.0138211285999096	-0.0549093077441156	0.0309246012451552
YGL237C	0.0443322289974723	-0.0990362245999485	-0.0517563369965151
YMR160W	0.0907946677513859	0.0865248023598155	0.0877941849506524
YHL045W	0.041104518200549	0.0982935347719957	-0.0361571845567775
YOR141C	-0.0304802399899162	0.061664212994411	-0.0344834146030013
YDR251W	0.132162203863033	-0.0340441775938518	-0.037409771278153
YGL172W	0.0108595749218567	0.0844979183138364	-0.0591546783964069
YNL215W	0.0724658840335723	-0.0448585174658602	-0.0466038362121934
YKR103W	-0.0129195586478202	-0.0568392176299316	-0.103155820707628
YOR298W	-0.0576224012933124	0.0493390857488217	0.0627976583914924
YML047W-A	-0.0108913031920305	0.0652532563072393	0.0956840929776746
YER111C	0.089083590577202	-0.0310388650316693	-0.0789935100353223
YKL064W	0.064539508378317	-0.0324464731440412	0.118260281660222
YDR470C	0.0342288071321181	0.0654593678712098	0.0565397978800625
YML009C	0.0991726238181586	0.114978370614951	0.0588530028034656
YGL058W	-0.0244760566373306	0.0497776054790013	-0.0587681641665342
YLR113W	0.0115534875047806	-0.0391331992571276	-0.137471080348182
YKL223W	-0.0538980942252929	-0.0948808013075032	-0.0577747185809492
YLR087C	-0.00982581231530274	0.0643306008415481	0.0659672374966389
YFL011W	0.0689668213652843	-0.0375207226712005	0.0674190412942674
YGL154C	-0.0115013263062514	-0.0454464501733724	0.107606909222326
YDR115W	0.112655148205328	0.0553463859608509	0.0749735437402509
YMR178W	0.112129461812199	-0.0379604134616506	-0.040481764581576
YPL021W	-0.0827471827038261	0.0571629335715682	0.146420962776136
YGL173C	0.0275634573705414	0.0459753980329289	-0.0938671755646023
YHR023W	0.0869367730174658	0.07738779200672	0.0895758733955961
YMR094W	-0.0890059179498199	0.0756415246389612	-0.0731040657733093
YGR140W	-0.0684001327377002	0.031365780035199	0.036179110554013
YDR283C	0.0470657000834133	0.0516555933603848	0.0627981477795664
YKR090W	-0.0543813241904182	-0.0445598728294875	0.0647017868453734
YJL038C	0.101764548375088	0.0378014059884519	-0.0444075176348031
YGR289C	0.143321825760887	0.0586918727649339	-0.136717294038102
YER080W	0.0274365824426141	0.0736242849074145	-0.0921472739983326
YLR283W	0.147432307794171	0.0431801091746685	0.0451834722342219
YKL170W	-0.00420162256667949	-0.0882223342102414	-0.0376702550634849
YPR186C	-0.0635616052033207	0.0304372617848733	0.0401257159568331
YAL008W	0.244659033056938	0.060355057411413	0.0481347090425501
YER119C-A	0.0582303104686877	0.106256936860803	0.0898594173458538
YDL129W	-0.163369551308993	0.0305302134997149	-0.0457779408143432
YJL150W	-0.0328573502228343	0.102730199101205	0.0631266092385281
YGR003W	-0.0548422807205931	-0.041204229406207	0.0482871105258875
YER003C	0.0322318340482011	-0.0330647987519623	-0.0956757391230512
YNL322C	0.176803456283454	0.056643787738579	0.065400180149609
YMR296C	-0.0511776976073746	-0.0620794112085869	-0.116999359010114
YHR097C	0.282195320274484	-0.0943253870525802	-0.0547335053430687
YEL064C	0.0112639822037928	-0.0586656220558985	-0.0631265171920219
YOR115C	0.0322108839445559	0.0296058085488059	0.0667338608121807
YML116W-A	0.0835810055685888	0.0490029034489614	-0.0278378760556691
YHL027W	0.13519422510654	-0.0726564987883556	0.0568486702133384
YPL283C	0.111221247967575	-0.0220565255064885	0.0835281047468848
YEL001C	0.0474719279186844	-0.0512867104964308	-0.0362464527527637
YGR211W	-0.114837777629325	0.0533168822296162	-0.040437629119356
YIL177C	0.219651118092885	0.0737634484955305	-0.0543715686393935
YKL036C	0.0132309184518039	0.0573111974657049	0.103409705097963
YGR045C	0.150999328669952	-0.0543820085304059	-0.046503256799646
YKL204W	0.0448317342018627	-0.06571502633934	0.0742225181876589
YMR306C-A	-0.058404064097533	-0.0444935180586376	0.0589145275216581
YER123W	0.0162479327160006	0.0553703505505102	0.0443607803071095
YMR066W	0.00325214587448434	-0.0899864314705983	-0.059770805631195
YFL063W	0.0733279176834391	0.0682380208251553	-0.106260068450551
YDL100C	0.0810569825628983	0.0369105016116675	0.0333509232022583
YEL005C	0.0843116597237328	0.0618159489547311	-0.0904165769863975
YCR060W	0.0525830555096263	-0.0619934714075812	-0.0357178671542719
YDR154C	0.170803382188273	0.0608067535162074	0.0828106545760421
YDR191W	-0.0253933854485206	0.0656531963662266	-0.0788552007130658
YML117W	0.0684462101385702	-0.0362694272370713	0.0377159018698421
YNL297C	0.0700223283154148	-0.0737000522339617	-0.0628976153300966
YGL239C	0.0460021732754487	-0.111392546515201	0.0691500384045283
YDR389W	-0.0732544628653682	-0.0654158660934914	-0.0354221912395079
YMR190C	-0.00945997070069667	0.0417373244169838	-0.0297414692730217
YGR068C	-0.0829505701159893	0.0280753097782537	0.0906849261399866
YHR147C	0.057163107747324	0.0450523268415455	-0.0496889980855306
YFR030W	0.0618596193838732	-0.0345744533859408	0.075565517846508
YOL046C	-0.0303319104816398	-0.051336337865331	-0.0399494454303884
YOR314W-A	0.0838286835157144	0.0462864052128055	-0.0569082483734808
YCL057C-A	0.184057801193268	-0.0237822157269468	0.0634451102776437
YDR168W	0.0439619037116729	0.0702047423255427	0.055170097671501
YMR056C	0.172758119484659	0.0563418728287126	0.0391060547478077
YMR082C	0.0502752189195375	0.0510420840751075	-0.0660524421335628
YAL048C	-0.00923485564708952	0.0381255660734485	0.067771420433657
YOR360C	0.0476379824457948	0.0351139210941056	0.0531172752323445
YMR148W	0.0995019374022002	-0.0211404003624841	-0.0445172520272059
YLR310C	0.00924347670355951	-0.0376002711748779	-0.0623341138592987
YMR172W	-0.0195826242850882	0.102702172220011	0.0720111754724961
YGL161C	0.0902482777483214	-0.029555647908732	0.0552016596957137
YGR023W	0.185205923980455	-0.0206340828705436	0.0646903623224192
YDR287W	0.0648067857788284	0.0368930359506326	0.0621525282533661
YPR048W	-0.130439656058045	0.0391633219161172	-0.0376034696598261
YKL116C	-0.0603667544921091	0.0390599459224058	-0.0701745506524321
YLR096W	-0.0268001228286441	-0.0729719826356565	-0.25585543474163
YGL243W	-0.0592725426984612	-0.0391440389679753	0.0337168961136726
YJR107W	0.125688807269073	0.0430051531195961	-0.0683479750368598
YHR022C	0.177483541304053	0.059283497302877	0.0609137258050711
YHR155W	-0.0320513819446268	0.0522346816938226	0.0985684421459302
YGL015C	-0.0402922181049256	0.0975645428774193	0.0472973583457815
YER151C	0.0121848544344804	-0.0801510422860892	-0.0498966040709368
YAL028W	0.174413871284988	0.156866746467002	-0.0352348332342502
YBR297W	0.142344493434538	0.0570193293424109	0.0573258760821689
YDR420W	-0.0123272538958112	0.069206914096967	-0.0481996413060714
YDR525W	-0.00818914673066294	-0.122109438208092	0.0497267732656094
YDR166C	-0.0188370350028143	-0.031548743845153	0.0649602042861599
YPR170C	0.0210835892873415	-0.0637301829219607	0.0436622105781372
YKL112W	-0.0300397872218996	-0.0387628325380918	-0.0528155159561233
YML064C	-0.0199949167738631	0.0625869584369004	-0.0332235890774461
YNL228W	0.0222416878726709	0.0563802419605888	0.0495623001717028
YLR417W	0.0746007187433361	0.032667550009206	-0.0607344922726222
YOR305W	0.071866989877947	-0.0660105205667113	0.0769877048167643
YDL114W	0.0158333732501772	0.0277039254869309	0.0357309295388089
YDR528W	-0.0357358664266885	-0.0662008147938653	-0.0601867081141342
YGR215W	0.0694598307668047	0.0470466459054973	0.0725436457544216
YOL026C	0.0437073943056234	0.0610036505294915	-0.0864348179041863
YJL107C	0.163782088027269	0.0637384541943151	-0.0460903944195133
YCL035C	0.331861392419651	0.0545134258998521	-0.0462940426689982
YLR010C	0.076994344143631	-0.0314052046388394	0.0521608729007266
YGR201C	0.22157555576046	0.0405742493738121	0.0441272650968809
YMR044W	-0.0231399325946728	-0.0612410859969072	0.0589740704122662
YBR249C	-0.0658614752979107	-0.0575154789238923	-0.0341172222115677
YER133W	0.0239097305781949	0.0448994809510468	0.0438653504317906
YOR170W	0.00691931714580433	-0.0474332964176152	0.0812510603601195
YCL042W	0.600215707319312	-0.00440379466828552	-0.0686294848216436
YJL006C	-0.0117759549116405	-0.0399533993173305	-0.0911002250245197
YLR427W	-0.0716976896745981	0.0567319263612135	0.0734515657479322
YHR214C-E	0.0247489299056952	-0.0921628707225526	0.0484766999462392
YDR334W	0.0275615059613081	0.0632229248743066	0.0448971344506004
YPR167C	0.064665970682632	-0.0675650046565149	-0.0577069014334439
YNL017C	-0.0742195914557029	-0.0459676805661562	0.0543963513532668
YCR084C	-0.0443045548953999	0.0494044161488268	-0.0419079612512787
YGL247W	-0.0964576761924812	0.0159118715556652	-0.0471989901241545
YHL018W	-0.0288078021905425	-0.032949227083321	-0.0382649747672958
YDL045C	0.042008633675748	-0.0670187935814257	-0.0320891709734094
YLR252W	0.140343573871989	0.0688639062801315	-0.0288315669213484
YNL191W	-0.0731166681590866	-0.0460407804892365	0.0479909947716937
YPR095C	-0.0275124122408851	-0.031511722120529	0.0459117457581166
YGR047C	-0.04138238774197	0.0486743883340197	0.0475022530682813
YAL021C	-0.0246356295632895	0.0347365733720423	0.027025228501005
YAL043C	0.0165117600963218	0.0430652388754784	0.0526484779258433
YKL037W	0.0409746663857468	-0.0659283931275216	0.0531139339759095
YDR364C	0.010173160105422	-0.0418494414870892	-0.10122717425921
YMR218C	0.00339639909883607	-0.045294716702467	-0.063192628743115
YDL028C	0.0229451610582679	0.0285066736074848	0.0537470905207641
YDR096W	0.117508605428314	0.0345061815276518	0.0690765104870452
YOR041C	-0.0147028235195275	0.0585505602402163	-0.0785846936999495
YNL005C	0.0513809923687577	-0.0601749232317699	-0.0244143592404094
YMR141C	-0.00846776442756565	0.0276107320196072	-0.0311628656908636
YJL176C	-0.0846083389900506	0.0400294696148542	0.0763972431207239
YHR083W	-0.0188026989031224	-0.0620834037159163	0.043745131049563
YFR044C	0.14271984516569	0.051025193460848	0.0285333435228829
YPL017C	0.280548214724061	0.139662722435325	-0.0270537905166655
YPL058C	0.0298489912888536	0.0437296941714418	0.056569294284272
YDR054C	0.0387053905154047	0.195341333016512	-0.106181017782251
YMR188C	0.0256027514562516	-0.0316808898096414	-0.0496053465609354
YLR124W	-0.0832581196997855	0.0270133512980304	-0.0351030761985452
YOL052C-A	0.991543208387327	0.0471856462116327	0.00980539452179847
YKL017C	-0.0218970399546267	0.0281059557992434	-0.0339776643454783
YJL068C	0.239590732544522	0.0556589559535929	-0.0213048652173781
YOL156W	0.0114145369896278	-0.0330513757907833	-0.0847426612520212
YLR279W	-0.0177862303805344	0.0188231295931931	0.0240540478833726
YPR037C	0.0226878376964592	-0.0696168806944766	-0.0213893269860557
YLR341W	-0.04877679131887	0.0204853471822124	-0.0422631013934975
YOR211C	0.0267296153057643	0.0505481884335874	0.0387184831419724
YFL019C	0.0185958833065825	-0.024688338320527	-0.0328364322743496
YLR275W	-0.00479628164594016	0.041370260533515	-0.0434615626763449
YMR023C	0.0620644813717249	-0.0320924067236038	-0.0752909241640224
